Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_33_323,VGND,li1,155.0200,103.3600,0.000011
FILLER_33_306,VGND,li1,146.5100,103.3600,0.000013
FILLER_33_294,VGND,li1,141.6800,103.3600,0.000015
FILLER_33_289,VGND,li1,138.6900,103.3600,0.000015
FILLER_33_256,VGND,li1,123.5100,103.3600,0.000019
FILLER_33_244,VGND,li1,120.5200,103.3600,0.000019
FILLER_33_225,VGND,li1,109.4800,103.3600,0.000022
FILLER_33_221,VGND,li1,107.8700,103.3600,0.000022
FILLER_33_213,VGND,li1,105.3400,103.3600,0.000023
FILLER_33_191,VGND,li1,93.8400,103.3600,0.000026
FILLER_33_169,VGND,li1,83.7200,103.3600,0.000025
FILLER_33_166,VGND,li1,82.3400,103.3600,0.000025
FILLER_33_152,VGND,li1,76.1300,103.3600,0.000023
FILLER_33_133,VGND,li1,68.0800,103.3600,0.000021
FILLER_33_121,VGND,li1,63.9400,103.3600,0.000020
FILLER_33_113,VGND,li1,57.9600,103.3600,0.000018
FILLER_33_108,VGND,li1,56.1200,103.3600,0.000017
FILLER_33_84,VGND,li1,44.8500,103.3600,0.000013
FILLER_33_76,VGND,li1,42.3200,103.3600,0.000012
FILLER_33_69,VGND,li1,37.9500,103.3600,0.000010
FILLER_33_57,VGND,li1,34.5000,103.3600,0.000009
FILLER_32_365,VGND,li1,176.1800,97.9200,0.000005
FILLER_32_361,VGND,li1,172.2700,97.9200,0.000007
FILLER_32_353,VGND,li1,169.7400,97.9200,0.000009
FILLER_32_341,VGND,li1,165.1400,97.9200,0.000010
FILLER_32_329,VGND,li1,159.6200,97.9200,0.000013
FILLER_32_309,VGND,li1,148.3500,97.9200,0.000019
FILLER_32_306,VGND,li1,146.7400,97.9200,0.000019
FILLER_32_293,VGND,li1,140.5300,97.9200,0.000021
FILLER_32_249,VGND,li1,120.7500,97.9200,0.000027
FILLER_32_197,VGND,li1,98.9000,97.9200,0.000027
FILLER_32_155,VGND,li1,78.6600,97.9200,0.000022
FILLER_32_116,VGND,li1,59.5700,97.9200,0.000017
FILLER_32_104,VGND,li1,56.1200,97.9200,0.000016
FILLER_32_92,VGND,li1,50.6000,97.9200,0.000014
FILLER_32_60,VGND,li1,33.5800,97.9200,0.000008
FILLER_32_52,VGND,li1,31.2800,97.9200,0.000007
FILLER_32_40,VGND,li1,26.6800,97.9200,0.000006
FILLER_32_29,VGND,li1,19.7800,97.9200,0.000005
FILLER_32_26,VGND,li1,17.9400,97.9200,0.000005
FILLER_32_11,VGND,li1,11.2700,97.9200,0.000005
FILLER_32_3,VGND,li1,8.7400,97.9200,0.000005
FILLER_31_373,VGND,li1,178.0200,97.9200,0.000005
FILLER_31_361,VGND,li1,174.3400,97.9200,0.000006
FILLER_31_349,VGND,li1,168.8200,97.9200,0.000009
FILLER_31_337,VGND,li1,163.3000,97.9200,0.000011
FILLER_31_335,VGND,li1,159.8500,97.9200,0.000013
FILLER_31_323,VGND,li1,156.8600,97.9200,0.000014
FILLER_31_313,VGND,li1,149.9600,97.9200,0.000017
FILLER_31_276,VGND,li1,133.4000,97.9200,0.000024
FILLER_31_261,VGND,li1,126.9600,97.9200,0.000026
FILLER_31_246,VGND,li1,120.0600,97.9200,0.000027
FILLER_31_225,VGND,li1,109.4800,97.9200,0.000029
FILLER_31_222,VGND,li1,108.1000,97.9200,0.000029
FILLER_31_210,VGND,li1,104.8800,97.9200,0.000028
FILLER_31_184,VGND,li1,90.8500,97.9200,0.000025
FILLER_31_169,VGND,li1,84.1800,97.9200,0.000023
FILLER_31_164,VGND,li1,81.8800,97.9200,0.000023
FILLER_31_150,VGND,li1,74.9800,97.9200,0.000021
FILLER_31_142,VGND,li1,72.6800,97.9200,0.000020
FILLER_31_130,VGND,li1,68.0800,97.9200,0.000019
FILLER_31_119,VGND,li1,61.1800,97.9200,0.000017
FILLER_31_110,VGND,li1,56.5800,97.9200,0.000016
FILLER_31_102,VGND,li1,54.2800,97.9200,0.000015
FILLER_31_95,VGND,li1,49.9100,97.9200,0.000014
FILLER_31_83,VGND,li1,46.4600,97.9200,0.000013
FILLER_31_57,VGND,li1,31.9700,97.9200,0.000007
FILLER_31_48,VGND,li1,29.4400,97.9200,0.000007
FILLER_30_365,VGND,li1,176.1800,92.4800,0.000003
FILLER_30_363,VGND,li1,172.7300,92.4800,0.000003
FILLER_30_351,VGND,li1,169.7400,92.4800,0.000004
FILLER_30_325,VGND,li1,155.2500,92.4800,0.000007
FILLER_30_304,VGND,li1,146.2800,92.4800,0.000008
FILLER_30_285,VGND,li1,137.0800,92.4800,0.000009
FILLER_30_273,VGND,li1,133.8600,92.4800,0.000009
FILLER_30_261,VGND,li1,128.3400,92.4800,0.000010
FILLER_30_251,VGND,li1,121.2100,92.4800,0.000010
FILLER_30_234,VGND,li1,113.3900,92.4800,0.000011
FILLER_30_221,VGND,li1,108.1000,92.4800,0.000011
FILLER_30_187,VGND,li1,91.7700,92.4800,0.000011
FILLER_30_183,VGND,li1,90.6200,92.4800,0.000011
FILLER_30_171,VGND,li1,84.4100,92.4800,0.000011
FILLER_30_141,VGND,li1,71.3000,92.4800,0.000010
FILLER_30_138,VGND,li1,69.4600,92.4800,0.000010
FILLER_30_128,VGND,li1,65.0900,92.4800,0.000009
FILLER_30_120,VGND,li1,62.5600,92.4800,0.000009
FILLER_30_94,VGND,li1,49.2200,92.4800,0.000007
FILLER_30_85,VGND,li1,45.0800,92.4800,0.000006
FILLER_30_81,VGND,li1,43.4700,92.4800,0.000006
FILLER_30_73,VGND,li1,40.9400,92.4800,0.000005
FILLER_30_61,VGND,li1,36.3400,92.4800,0.000004
FILLER_30_49,VGND,li1,30.8200,92.4800,0.000003
FILLER_30_44,VGND,li1,25.9900,92.4800,0.000002
FILLER_30_34,VGND,li1,22.0800,92.4800,0.000002
FILLER_30_26,VGND,li1,17.9400,92.4800,0.000002
FILLER_30_19,VGND,li1,14.4900,92.4800,0.000002
FILLER_30_3,VGND,li1,9.6600,92.4800,0.000002
FILLER_29_369,VGND,li1,177.1000,92.4800,0.000003
FILLER_29_357,VGND,li1,172.5000,92.4800,0.000003
FILLER_29_345,VGND,li1,166.9800,92.4800,0.000005
FILLER_29_335,VGND,li1,159.8500,92.4800,0.000006
FILLER_29_329,VGND,li1,158.2400,92.4800,0.000006
FILLER_29_304,VGND,li1,147.2000,92.4800,0.000008
FILLER_29_295,VGND,li1,141.4500,92.4800,0.000008
FILLER_29_289,VGND,li1,139.8400,92.4800,0.000009
FILLER_29_279,VGND,li1,134.0900,92.4800,0.000009
FILLER_29_267,VGND,li1,129.0300,92.4800,0.000010
FILLER_29_259,VGND,li1,126.5000,92.4800,0.000010
FILLER_29_221,VGND,li1,107.8700,92.4800,0.000011
FILLER_29_212,VGND,li1,103.2700,92.4800,0.000011
FILLER_29_206,VGND,li1,101.6600,92.4800,0.000011
FILLER_29_196,VGND,li1,95.9100,92.4800,0.000011
FILLER_29_190,VGND,li1,94.3000,92.4800,0.000011
FILLER_29_169,VGND,li1,86.0200,92.4800,0.000011
FILLER_29_167,VGND,li1,82.5700,92.4800,0.000011
FILLER_29_159,VGND,li1,80.5000,92.4800,0.000011
FILLER_29_151,VGND,li1,75.6700,92.4800,0.000011
FILLER_29_129,VGND,li1,65.3200,92.4800,0.000009
FILLER_29_121,VGND,li1,63.0200,92.4800,0.000009
FILLER_29_110,VGND,li1,56.5800,92.4800,0.000008
FILLER_29_93,VGND,li1,49.2200,92.4800,0.000007
FILLER_29_75,VGND,li1,41.4000,92.4800,0.000005
FILLER_29_60,VGND,li1,35.8800,92.4800,0.000004
FILLER_29_55,VGND,li1,31.0500,92.4800,0.000003
FILLER_29_38,VGND,li1,25.7600,92.4800,0.000002
FILLER_29_26,VGND,li1,20.2400,92.4800,0.000002
FILLER_29_15,VGND,li1,14.2600,92.4800,0.000002
FILLER_29_3,VGND,li1,9.6600,92.4800,0.000002
FILLER_28_365,VGND,li1,176.1800,87.0400,0.000006
FILLER_28_358,VGND,li1,171.5800,87.0400,0.000008
FILLER_28_346,VGND,li1,167.4400,87.0400,0.000010
FILLER_28_334,VGND,li1,161.9200,87.0400,0.000014
FILLER_28_325,VGND,li1,155.2500,87.0400,0.000017
FILLER_28_290,VGND,li1,140.3000,87.0400,0.000023
FILLER_28_257,VGND,li1,123.9700,87.0400,0.000028
FILLER_28_253,VGND,li1,122.8200,87.0400,0.000028
FILLER_28_242,VGND,li1,117.5300,87.0400,0.000029
FILLER_28_230,VGND,li1,114.0800,87.0400,0.000030
FILLER_28_213,VGND,li1,103.7300,87.0400,0.000031
FILLER_28_190,VGND,li1,94.3000,87.0400,0.000032
FILLER_28_153,VGND,li1,78.6600,87.0400,0.000032
FILLER_28_141,VGND,li1,73.1400,87.0400,0.000031
FILLER_28_136,VGND,li1,69.0000,87.0400,0.000031
FILLER_28_104,VGND,li1,53.5900,87.0400,0.000025
FILLER_28_96,VGND,li1,51.5200,87.0400,0.000024
FILLER_28_85,VGND,li1,46.0000,87.0400,0.000021
FILLER_28_82,VGND,li1,43.7000,87.0400,0.000019
FILLER_28_70,VGND,li1,40.4800,87.0400,0.000017
FILLER_28_46,VGND,li1,28.0600,87.0400,0.000009
FILLER_28_40,VGND,li1,24.6100,87.0400,0.000008
FILLER_27_373,VGND,li1,178.0200,87.0400,0.000005
FILLER_27_361,VGND,li1,174.3400,87.0400,0.000007
FILLER_27_349,VGND,li1,168.8200,87.0400,0.000010
FILLER_27_337,VGND,li1,163.3000,87.0400,0.000013
FILLER_27_319,VGND,li1,152.4900,87.0400,0.000018
FILLER_27_302,VGND,li1,144.6700,87.0400,0.000022
FILLER_27_285,VGND,li1,136.8500,87.0400,0.000024
FILLER_27_281,VGND,li1,135.7000,87.0400,0.000025
FILLER_27_262,VGND,li1,126.2700,87.0400,0.000027
FILLER_27_258,VGND,li1,125.1200,87.0400,0.000028
FILLER_27_233,VGND,li1,112.9300,87.0400,0.000030
FILLER_27_223,VGND,li1,108.3300,87.0400,0.000031
FILLER_27_219,VGND,li1,107.1800,87.0400,0.000031
FILLER_27_200,VGND,li1,97.9800,87.0400,0.000032
FILLER_27_165,VGND,li1,82.1100,87.0400,0.000032
FILLER_27_153,VGND,li1,78.6600,87.0400,0.000032
FILLER_27_147,VGND,li1,73.6000,87.0400,0.000031
FILLER_27_139,VGND,li1,71.3000,87.0400,0.000031
FILLER_27_113,VGND,li1,58.8800,87.0400,0.000027
FILLER_27_86,VGND,li1,45.3100,87.0400,0.000019
FILLER_27_61,VGND,li1,34.5000,87.0400,0.000014
FILLER_27_55,VGND,li1,31.0500,87.0400,0.000011
FILLER_27_7,VGND,li1,10.1200,87.0400,0.000009
FILLER_26_365,VGND,li1,176.1800,81.6000,0.000016
FILLER_26_363,VGND,li1,172.7300,81.6000,0.000021
FILLER_26_359,VGND,li1,171.5800,81.6000,0.000021
FILLER_26_347,VGND,li1,167.9000,81.6000,0.000026
FILLER_26_335,VGND,li1,162.3800,81.6000,0.000033
FILLER_26_305,VGND,li1,146.5100,81.6000,0.000048
FILLER_26_279,VGND,li1,135.2400,81.6000,0.000057
FILLER_26_270,VGND,li1,129.9500,81.6000,0.000059
FILLER_26_249,VGND,li1,120.7500,81.6000,0.000064
FILLER_26_213,VGND,li1,104.1900,81.6000,0.000064
FILLER_26_205,VGND,li1,101.6600,81.6000,0.000064
FILLER_26_187,VGND,li1,91.7700,81.6000,0.000063
FILLER_26_179,VGND,li1,89.7000,81.6000,0.000063
FILLER_26_161,VGND,li1,81.4200,81.6000,0.000061
FILLER_26_132,VGND,li1,68.0800,81.6000,0.000059
FILLER_26_120,VGND,li1,63.4800,81.6000,0.000058
FILLER_26_99,VGND,li1,51.2900,81.6000,0.000050
FILLER_26_81,VGND,li1,43.4700,81.6000,0.000042
FILLER_26_64,VGND,li1,35.1900,81.6000,0.000031
FILLER_26_57,VGND,li1,32.2000,81.6000,0.000026
FILLER_26_49,VGND,li1,28.5200,81.6000,0.000022
FILLER_26_27,VGND,li1,18.1700,81.6000,0.000021
FILLER_26_23,VGND,li1,17.0200,81.6000,0.000021
FILLER_25_376,VGND,li1,178.7100,81.6000,0.000012
FILLER_25_372,VGND,li1,177.5600,81.6000,0.000016
FILLER_25_360,VGND,li1,173.8800,81.6000,0.000018
FILLER_25_348,VGND,li1,168.3600,81.6000,0.000026
FILLER_25_295,VGND,li1,141.4500,81.6000,0.000052
FILLER_25_242,VGND,li1,117.3000,81.6000,0.000064
FILLER_25_234,VGND,li1,115.0000,81.6000,0.000064
FILLER_25_222,VGND,li1,108.1000,81.6000,0.000064
FILLER_25_214,VGND,li1,105.8000,81.6000,0.000064
FILLER_25_204,VGND,li1,99.8200,81.6000,0.000063
FILLER_25_193,VGND,li1,94.9900,81.6000,0.000063
FILLER_25_176,VGND,li1,86.7100,81.6000,0.000062
FILLER_25_164,VGND,li1,81.8800,81.6000,0.000061
FILLER_25_141,VGND,li1,70.8400,81.6000,0.000059
FILLER_25_120,VGND,li1,60.9500,81.6000,0.000057
FILLER_25_111,VGND,li1,56.8100,81.6000,0.000055
FILLER_25_96,VGND,li1,50.6000,81.6000,0.000050
FILLER_25_57,VGND,li1,33.1200,81.6000,0.000028
FILLER_25_55,VGND,li1,31.0500,81.6000,0.000026
FILLER_25_43,VGND,li1,28.0600,81.6000,0.000022
FILLER_25_31,VGND,li1,22.5400,81.6000,0.000019
FILLER_25_11,VGND,li1,11.0400,81.6000,0.000022
FILLER_25_3,VGND,li1,8.7400,81.6000,0.000022
FILLER_24_365,VGND,li1,176.1800,76.1600,0.000006
FILLER_24_361,VGND,li1,172.2700,76.1600,0.000008
FILLER_24_349,VGND,li1,168.8200,76.1600,0.000010
FILLER_24_307,VGND,li1,146.9700,76.1600,0.000022
FILLER_24_286,VGND,li1,137.3100,76.1600,0.000025
FILLER_24_269,VGND,li1,129.4900,76.1600,0.000028
FILLER_24_248,VGND,li1,120.5200,76.1600,0.000030
FILLER_24_230,VGND,li1,111.7800,76.1600,0.000032
FILLER_24_192,VGND,li1,94.7600,76.1600,0.000034
FILLER_24_181,VGND,li1,89.2400,76.1600,0.000034
FILLER_24_137,VGND,li1,69.2300,76.1600,0.000028
FILLER_24_127,VGND,li1,64.6300,76.1600,0.000026
FILLER_24_119,VGND,li1,62.1000,76.1600,0.000025
FILLER_24_98,VGND,li1,50.8300,76.1600,0.000021
FILLER_24_68,VGND,li1,38.6400,76.1600,0.000014
FILLER_24_62,VGND,li1,34.2700,76.1600,0.000012
FILLER_24_50,VGND,li1,31.2800,76.1600,0.000011
FILLER_24_45,VGND,li1,26.6800,76.1600,0.000008
FILLER_24_41,VGND,li1,24.6100,76.1600,0.000007
FILLER_24_29,VGND,li1,21.6200,76.1600,0.000007
FILLER_24_27,VGND,li1,18.1700,76.1600,0.000008
FILLER_24_15,VGND,li1,15.1800,76.1600,0.000008
FILLER_24_3,VGND,li1,9.6600,76.1600,0.000008
FILLER_23_373,VGND,li1,178.0200,76.1600,0.000005
FILLER_23_361,VGND,li1,174.3400,76.1600,0.000007
FILLER_23_349,VGND,li1,168.8200,76.1600,0.000010
FILLER_23_337,VGND,li1,163.3000,76.1600,0.000013
FILLER_23_324,VGND,li1,157.3200,76.1600,0.000016
FILLER_23_301,VGND,li1,145.3600,76.1600,0.000022
FILLER_23_290,VGND,li1,139.3800,76.1600,0.000024
FILLER_23_274,VGND,li1,132.9400,76.1600,0.000027
FILLER_23_255,VGND,li1,123.5100,76.1600,0.000029
FILLER_23_237,VGND,li1,114.7700,76.1600,0.000031
FILLER_23_225,VGND,li1,111.7800,76.1600,0.000032
FILLER_23_189,VGND,li1,92.6900,76.1600,0.000034
FILLER_23_185,VGND,li1,91.5400,76.1600,0.000034
FILLER_23_180,VGND,li1,88.5500,76.1600,0.000034
FILLER_23_167,VGND,li1,82.5700,76.1600,0.000033
FILLER_23_163,VGND,li1,80.7300,76.1600,0.000032
FILLER_23_155,VGND,li1,78.6600,76.1600,0.000032
FILLER_23_146,VGND,li1,73.1400,76.1600,0.000029
FILLER_23_141,VGND,li1,70.6100,76.1600,0.000028
FILLER_23_137,VGND,li1,69.4600,76.1600,0.000028
FILLER_23_125,VGND,li1,65.7800,76.1600,0.000026
FILLER_23_113,VGND,li1,60.2600,76.1600,0.000025
FILLER_23_108,VGND,li1,56.1200,76.1600,0.000023
FILLER_23_97,VGND,li1,51.5200,76.1600,0.000021
FILLER_23_85,VGND,li1,47.3800,76.1600,0.000019
FILLER_23_43,VGND,li1,26.2200,76.1600,0.000007
FILLER_22_365,VGND,li1,176.1800,70.7200,0.000006
FILLER_22_363,VGND,li1,172.7300,70.7200,0.000009
FILLER_22_357,VGND,li1,171.1200,70.7200,0.000009
FILLER_22_345,VGND,li1,166.9800,70.7200,0.000011
FILLER_22_333,VGND,li1,161.4600,70.7200,0.000015
FILLER_22_321,VGND,li1,155.9400,70.7200,0.000017
FILLER_22_309,VGND,li1,150.4200,70.7200,0.000020
FILLER_22_307,VGND,li1,146.9700,70.7200,0.000023
FILLER_22_301,VGND,li1,145.3600,70.7200,0.000023
FILLER_22_289,VGND,li1,141.2200,70.7200,0.000025
FILLER_22_277,VGND,li1,135.7000,70.7200,0.000028
FILLER_22_265,VGND,li1,130.1800,70.7200,0.000031
FILLER_22_253,VGND,li1,124.6600,70.7200,0.000034
FILLER_22_250,VGND,li1,120.9800,70.7200,0.000036
FILLER_22_239,VGND,li1,116.1500,70.7200,0.000038
FILLER_22_203,VGND,li1,99.1300,70.7200,0.000040
FILLER_22_197,VGND,li1,97.5200,70.7200,0.000039
FILLER_22_173,VGND,li1,85.7900,70.7200,0.000035
FILLER_22_161,VGND,li1,82.3400,70.7200,0.000034
FILLER_22_138,VGND,li1,69.4600,70.7200,0.000029
FILLER_22_85,VGND,li1,45.0800,70.7200,0.000017
FILLER_22_72,VGND,li1,41.4000,70.7200,0.000015
FILLER_22_59,VGND,li1,34.5000,70.7200,0.000012
FILLER_22_49,VGND,li1,29.4400,70.7200,0.000009
FILLER_22_37,VGND,li1,25.3000,70.7200,0.000007
FILLER_22_27,VGND,li1,18.1700,70.7200,0.000006
FILLER_22_19,VGND,li1,16.1000,70.7200,0.000006
FILLER_22_11,VGND,li1,11.0400,70.7200,0.000006
FILLER_22_3,VGND,li1,8.7400,70.7200,0.000006
FILLER_21_373,VGND,li1,178.0200,70.7200,0.000005
FILLER_21_361,VGND,li1,174.3400,70.7200,0.000008
FILLER_21_349,VGND,li1,168.8200,70.7200,0.000010
FILLER_21_337,VGND,li1,163.3000,70.7200,0.000013
FILLER_21_335,VGND,li1,159.8500,70.7200,0.000016
FILLER_21_329,VGND,li1,158.2400,70.7200,0.000016
FILLER_21_317,VGND,li1,154.1000,70.7200,0.000018
FILLER_21_305,VGND,li1,148.5800,70.7200,0.000022
FILLER_21_293,VGND,li1,143.0600,70.7200,0.000024
FILLER_21_281,VGND,li1,137.5400,70.7200,0.000027
FILLER_21_277,VGND,li1,133.6300,70.7200,0.000029
FILLER_21_265,VGND,li1,130.1800,70.7200,0.000031
FILLER_21_197,VGND,li1,96.8300,70.7200,0.000039
FILLER_21_185,VGND,li1,93.3800,70.7200,0.000038
FILLER_21_175,VGND,li1,86.2500,70.7200,0.000035
FILLER_21_169,VGND,li1,84.6400,70.7200,0.000035
FILLER_21_164,VGND,li1,81.8800,70.7200,0.000034
FILLER_21_154,VGND,li1,77.0500,70.7200,0.000032
FILLER_21_146,VGND,li1,74.5200,70.7200,0.000031
FILLER_21_136,VGND,li1,68.3100,70.7200,0.000028
FILLER_21_128,VGND,li1,65.0900,70.7200,0.000027
FILLER_21_119,VGND,li1,60.4900,70.7200,0.000025
FILLER_21_113,VGND,li1,58.8800,70.7200,0.000025
FILLER_21_101,VGND,li1,53.8200,70.7200,0.000022
FILLER_21_89,VGND,li1,49.2200,70.7200,0.000020
FILLER_21_77,VGND,li1,43.7000,70.7200,0.000017
FILLER_21_69,VGND,li1,38.1800,70.7200,0.000013
FILLER_21_57,VGND,li1,34.5000,70.7200,0.000012
FILLER_21_53,VGND,li1,30.5900,70.7200,0.000009
FILLER_21_45,VGND,li1,27.1400,70.7200,0.000008
FILLER_21_33,VGND,li1,23.4600,70.7200,0.000006
FILLER_21_27,VGND,li1,18.1700,70.7200,0.000006
FILLER_21_23,VGND,li1,17.0200,70.7200,0.000006
FILLER_21_11,VGND,li1,11.2700,70.7200,0.000006
FILLER_21_3,VGND,li1,8.7400,70.7200,0.000006
FILLER_20_365,VGND,li1,176.1800,65.2800,0.000002
FILLER_20_363,VGND,li1,172.7300,65.2800,0.000002
FILLER_20_357,VGND,li1,171.1200,65.2800,0.000002
FILLER_20_345,VGND,li1,166.9800,65.2800,0.000003
FILLER_20_333,VGND,li1,161.4600,65.2800,0.000004
FILLER_20_321,VGND,li1,155.9400,65.2800,0.000005
FILLER_20_309,VGND,li1,150.4200,65.2800,0.000006
FILLER_20_307,VGND,li1,146.9700,65.2800,0.000006
FILLER_20_299,VGND,li1,144.9000,65.2800,0.000006
FILLER_20_287,VGND,li1,140.3000,65.2800,0.000007
FILLER_20_275,VGND,li1,134.7800,65.2800,0.000008
FILLER_20_253,VGND,li1,122.3600,65.2800,0.000009
FILLER_20_225,VGND,li1,109.7100,65.2800,0.000011
FILLER_20_217,VGND,li1,107.1800,65.2800,0.000011
FILLER_20_191,VGND,li1,93.6100,65.2800,0.000011
FILLER_20_187,VGND,li1,92.4600,65.2800,0.000011
FILLER_20_165,VGND,li1,81.6500,65.2800,0.000012
FILLER_20_147,VGND,li1,74.0600,65.2800,0.000011
FILLER_20_139,VGND,li1,69.6900,65.2800,0.000011
FILLER_20_105,VGND,li1,54.5100,65.2800,0.000009
FILLER_20_97,VGND,li1,51.9800,65.2800,0.000009
FILLER_20_85,VGND,li1,47.3800,65.2800,0.000008
FILLER_20_82,VGND,li1,43.7000,65.2800,0.000008
FILLER_20_65,VGND,li1,36.1100,65.2800,0.000006
FILLER_20_37,VGND,li1,23.0000,65.2800,0.000004
FILLER_20_24,VGND,li1,16.7900,65.2800,0.000005
FILLER_19_373,VGND,li1,178.0200,65.2800,0.000001
FILLER_19_361,VGND,li1,174.3400,65.2800,0.000002
FILLER_19_349,VGND,li1,168.8200,65.2800,0.000003
FILLER_19_337,VGND,li1,163.3000,65.2800,0.000004
FILLER_19_335,VGND,li1,159.8500,65.2800,0.000004
FILLER_19_329,VGND,li1,158.2400,65.2800,0.000004
FILLER_19_317,VGND,li1,154.1000,65.2800,0.000005
FILLER_19_305,VGND,li1,148.5800,65.2800,0.000006
FILLER_19_293,VGND,li1,143.0600,65.2800,0.000007
FILLER_19_281,VGND,li1,137.5400,65.2800,0.000007
FILLER_19_268,VGND,li1,131.5600,65.2800,0.000008
FILLER_19_249,VGND,li1,120.2900,65.2800,0.000010
FILLER_19_243,VGND,li1,118.6800,65.2800,0.000010
FILLER_19_231,VGND,li1,112.7000,65.2800,0.000010
FILLER_19_225,VGND,li1,109.2500,65.2800,0.000011
FILLER_19_223,VGND,li1,108.3300,65.2800,0.000011
FILLER_19_215,VGND,li1,106.2600,65.2800,0.000011
FILLER_19_203,VGND,li1,101.6600,65.2800,0.000011
FILLER_19_193,VGND,li1,94.5300,65.2800,0.000011
FILLER_19_187,VGND,li1,92.9200,65.2800,0.000011
FILLER_19_175,VGND,li1,88.7800,65.2800,0.000012
FILLER_19_164,VGND,li1,81.8800,65.2800,0.000012
FILLER_19_129,VGND,li1,65.5500,65.2800,0.000011
FILLER_19_117,VGND,li1,62.1000,65.2800,0.000010
FILLER_19_106,VGND,li1,55.6600,65.2800,0.000009
FILLER_19_94,VGND,li1,51.5200,65.2800,0.000009
FILLER_19_73,VGND,li1,39.3300,65.2800,0.000007
FILLER_19_62,VGND,li1,34.2700,65.2800,0.000006
FILLER_19_52,VGND,li1,29.6700,65.2800,0.000005
FILLER_19_43,VGND,li1,25.5300,65.2800,0.000004
FILLER_19_18,VGND,li1,14.7200,65.2800,0.000005
FILLER_19_6,VGND,li1,11.0400,65.2800,0.000005
FILLER_18_365,VGND,li1,176.1800,59.8400,0.000002
FILLER_18_361,VGND,li1,172.2700,59.8400,0.000003
FILLER_18_353,VGND,li1,169.7400,59.8400,0.000004
FILLER_18_341,VGND,li1,165.1400,59.8400,0.000005
FILLER_18_329,VGND,li1,159.6200,59.8400,0.000006
FILLER_18_293,VGND,li1,142.1400,59.8400,0.000009
FILLER_18_281,VGND,li1,137.5400,59.8400,0.000009
FILLER_18_269,VGND,li1,132.0200,59.8400,0.000010
FILLER_18_246,VGND,li1,118.9100,59.8400,0.000012
FILLER_18_240,VGND,li1,117.3000,59.8400,0.000012
FILLER_18_217,VGND,li1,106.0300,59.8400,0.000012
FILLER_18_209,VGND,li1,103.5000,59.8400,0.000012
FILLER_18_197,VGND,li1,98.9000,59.8400,0.000012
FILLER_18_188,VGND,li1,93.8400,59.8400,0.000011
FILLER_18_163,VGND,li1,83.2600,59.8400,0.000010
FILLER_18_155,VGND,li1,77.0500,59.8400,0.000009
FILLER_18_139,VGND,li1,69.6900,59.8400,0.000009
FILLER_18_133,VGND,li1,68.0800,59.8400,0.000009
FILLER_18_121,VGND,li1,63.9400,59.8400,0.000008
FILLER_18_109,VGND,li1,58.4200,59.8400,0.000007
FILLER_18_89,VGND,li1,46.6900,59.8400,0.000006
FILLER_18_85,VGND,li1,45.5400,59.8400,0.000006
FILLER_18_82,VGND,li1,43.7000,59.8400,0.000005
FILLER_18_70,VGND,li1,40.4800,59.8400,0.000005
FILLER_18_63,VGND,li1,35.4200,59.8400,0.000004
FILLER_18_51,VGND,li1,31.7400,59.8400,0.000004
FILLER_18_45,VGND,li1,26.4500,59.8400,0.000003
FILLER_18_41,VGND,li1,25.3000,59.8400,0.000003
FILLER_18_29,VGND,li1,21.6200,59.8400,0.000003
FILLER_18_27,VGND,li1,18.1700,59.8400,0.000003
FILLER_18_15,VGND,li1,15.1800,59.8400,0.000003
FILLER_18_3,VGND,li1,9.6600,59.8400,0.000003
FILLER_17_373,VGND,li1,178.0200,59.8400,0.000002
FILLER_17_361,VGND,li1,174.3400,59.8400,0.000003
FILLER_17_349,VGND,li1,168.8200,59.8400,0.000004
FILLER_17_337,VGND,li1,163.3000,59.8400,0.000005
FILLER_17_332,VGND,li1,159.1600,59.8400,0.000006
FILLER_17_310,VGND,li1,148.8100,59.8400,0.000008
FILLER_17_293,VGND,li1,141.6800,59.8400,0.000009
FILLER_17_281,VGND,li1,137.5400,59.8400,0.000009
FILLER_17_272,VGND,li1,132.4800,59.8400,0.000010
FILLER_17_225,VGND,li1,109.2500,59.8400,0.000012
FILLER_17_223,VGND,li1,108.3300,59.8400,0.000012
FILLER_17_191,VGND,li1,95.2200,59.8400,0.000011
FILLER_17_176,VGND,li1,86.7100,59.8400,0.000010
FILLER_17_165,VGND,li1,82.1100,59.8400,0.000010
FILLER_17_152,VGND,li1,76.1300,59.8400,0.000009
FILLER_17_140,VGND,li1,70.8400,59.8400,0.000009
FILLER_17_119,VGND,li1,60.4900,59.8400,0.000008
FILLER_17_113,VGND,li1,58.8800,59.8400,0.000008
FILLER_17_111,VGND,li1,56.8100,59.8400,0.000007
FILLER_17_105,VGND,li1,55.2000,59.8400,0.000007
FILLER_17_93,VGND,li1,51.0600,59.8400,0.000007
FILLER_17_80,VGND,li1,43.0100,59.8400,0.000005
FILLER_17_72,VGND,li1,40.4800,59.8400,0.000005
FILLER_17_57,VGND,li1,33.5800,59.8400,0.000004
FILLER_17_55,VGND,li1,31.0500,59.8400,0.000003
FILLER_17_51,VGND,li1,29.9000,59.8400,0.000003
FILLER_17_42,VGND,li1,25.5300,59.8400,0.000003
FILLER_16_365,VGND,li1,176.1800,54.4000,0.000005
